date,state,death,deathConfirmed,deathIncrease,deathProbable
6/20/20,MD,3052,2923,22,129
6/20/20,ME,102,102,0,
6/20/20,MI,6087,5843,20,244
6/20/20,MN,1404,1372,11,32
6/20/20,MO,955,,7,
6/20/20,MP,2,,0,
6/20/20,MS,938,922,0,16
6/20/20,MT,20,,0,
6/20/20,NC,1212,1212,15,
6/20/20,ND,82,,0,
6/20/20,NE,244,,4,
6/20/20,NH,337,,6,
6/20/20,NJ,14608,12857,23,1751
6/20/20,NM,466,,2,
6/20/20,NV,491,,0,
6/20/20,NY,24710,,24,
6/20/20,OH,2697,2460,30,237
6/20/20,OK,368,,1,
6/20/20,OR,188,,1,
6/20/20,PA,6419,,20,
6/20/20,PR,147,57,0,90
6/20/20,RI,894,,0,
6/20/20,SC,644,644,5,0
6/20/20,SD,81,,0,
6/20/20,TN,524,503,9,21
6/20/20,TX,2165,,25,
6/20/20,UT,155,,0,
6/20/20,VA,1607,1504,5,103
6/20/20,VI,6,,0,
6/20/20,VT,56,56,0,
6/20/20,WA,1255,1255,10,
6/20/20,WI,744,744,14,
6/20/20,WV,88,,0,
6/20/20,WY,20,,0,
6/19/20,AK,12,12,0,
6/19/20,AL,822,812,12,10
6/19/20,AR,214,,6,
6/19/20,AS,0,,0,
6/19/20,AZ,1312,1224,41,88
6/19/20,CA,5360,,70,
6/19/20,CO,1643,1306,5,337
6/19/20,CT,4238,3385,12,853
6/19/20,DC,530,,3,
6/19/20,DE,504,446,2,58
6/19/20,FL,3197,3197,43,
6/19/20,GA,2636,,31,
6/19/20,GU,5,,0,
6/19/20,HI,17,17,0,
6/19/20,IA,681,,2,
6/19/20,ID,89,69,1,20
6/19/20,IL,6718,6580,0,204
6/19/20,IN,2516,2327,25,189
6/19/20,KS,254,,7,
6/19/20,KY,522,519,2,3
6/19/20,LA,3084,2972,22,112
6/19/20,MA,7800,7619,30,181
6/19/20,MD,3030,2901,14,129
6/19/20,ME,102,102,0,
6/19/20,MI,6067,5823,6,244
6/19/20,MN,1393,1361,17,32
6/19/20,MO,948,,2,
6/19/20,MP,2,,0,
6/19/20,MS,938,922,0,16
6/19/20,MT,20,,0,
6/19/20,NC,1197,1197,22,
6/19/20,ND,82,,1,
6/19/20,NE,240,,6,
6/19/20,NH,331,,1,
6/19/20,NJ,14585,12835,35,1750
6/19/20,NM,464,,8,
6/19/20,NV,491,,2,
6/19/20,NY,24686,,25,
6/19/20,OH,2667,2430,34,237
6/19/20,OK,367,,1,
6/19/20,OR,187,,4,
6/19/20,PA,6399,,38,
6/19/20,PR,147,57,0,90
6/19/20,RI,894,,9,
6/19/20,SC,639,639,18,0
6/19/20,SD,81,,3,
6/19/20,TN,515,494,6,21
6/19/20,TX,2140,,35,
6/19/20,UT,155,,3,
6/19/20,VA,1602,1499,16,103
6/19/20,VI,6,,0,
6/19/20,VT,56,56,0,
6/19/20,WA,1245,1245,19,
6/19/20,WI,730,730,11,
6/19/20,WV,88,,0,
6/19/20,WY,20,,2,
6/18/20,AK,12,12,0,
6/18/20,AL,810,801,20,9
6/18/20,AR,208,,11,
6/18/20,AS,0,,0,
6/18/20,AZ,1271,1184,32,87
6/18/20,CA,5290,,82,
6/18/20,CO,1638,1303,7,335
6/18/20,CT,4226,3378,7,848
6/18/20,DC,527,,4,
6/18/20,DE,502,444,0,58
6/18/20,FL,3154,3154,44,
6/18/20,GA,2605,,30,
6/18/20,GU,5,,0,
6/18/20,HI,17,17,0,
6/18/20,IA,679,,6,
6/18/20,ID,88,68,0,20
6/18/20,IL,6718,6537,52,181
6/18/20,IN,2491,2304,16,187
6/18/20,KS,247,,0,
6/18/20,KY,520,518,2,2
6/18/20,LA,3062,2950,0,112
6/18/20,MA,7770,7591,36,179
6/18/20,MD,3016,2886,20,130
6/18/20,ME,102,102,0,
6/18/20,MI,6061,5818,25,243
6/18/20,MN,1376,1344,19,32
6/18/20,MO,946,,37,
6/18/20,MP,2,,0,
6/18/20,MS,938,922,0,16
6/18/20,MT,20,,0,
6/18/20,NC,1175,1175,7,
6/18/20,ND,81,,3,
6/18/20,NE,234,,3,
6/18/20,NH,330,,4,
6/18/20,NJ,14550,12800,32,1750
6/18/20,NM,456,,4,
6/18/20,NV,489,,3,
6/18/20,NY,24661,,32,
6/18/20,OH,2633,2401,22,232
6/18/20,OK,366,,2,
6/18/20,OR,183,,1,
6/18/20,PA,6361,,42,
6/18/20,PR,147,57,0,90
6/18/20,RI,885,,9,
6/18/20,SC,621,621,4,0
6/18/20,SD,78,,0,
6/18/20,TN,509,488,12,21
6/18/20,TX,2105,,43,
6/18/20,UT,152,,3,
6/18/20,VA,1586,1482,3,104
6/18/20,VI,6,,0,
6/18/20,VT,56,56,1,
6/18/20,WA,1226,1226,-5,
6/18/20,WI,719,719,7,
6/18/20,WV,88,,0,
6/18/20,WY,18,,0,
6/17/20,AK,12,12,0,
6/17/20,AL,790,784,5,6
6/17/20,AR,197,,15,
6/17/20,AS,0,,0,
6/17/20,AZ,1239,1159,20,80
6/17/20,CA,5208,,87,
6/17/20,CO,1631,1299,14,332
6/17/20,CT,4219,3373,9,846
6/17/20,DC,523,,3,
6/17/20,DE,502,444,3,58
6/17/20,FL,3110,3110,25,
6/17/20,GA,2575,,46,
6/17/20,GU,5,,0,
6/17/20,HI,17,17,0,
6/17/20,IA,673,,4,
6/17/20,ID,88,68,0,20
6/17/20,IL,6666,6485,87,181
6/17/20,IN,2475,2289,28,186
6/17/20,KS,247,,2,
6/17/20,KY,518,516,6,2
6/17/20,LA,3062,2950,20,112
6/17/20,MA,7734,7568,69,166
6/17/20,MD,2996,2866,14,130
6/17/20,ME,102,102,1,
6/17/20,MI,6036,5792,2,244
6/17/20,MN,1357,1325,13,32
6/17/20,MO,909,,27,
6/17/20,MP,2,,0,
6/17/20,MS,938,922,23,16
6/17/20,MT,20,,1,
6/17/20,NC,1168,1168,14,
6/17/20,ND,78,,1,
6/17/20,NE,231,,11,
6/17/20,NH,326,,6,
6/17/20,NJ,14518,12769,42,1749
6/17/20,NM,452,,5,
6/17/20,NV,486,,1,
6/17/20,NY,24629,,21,
6/17/20,OH,2611,2377,14,234
6/17/20,OK,364,,1,
6/17/20,OR,182,,2,
6/17/20,PA,6319,,43,
6/17/20,PR,147,57,0,90
6/17/20,RI,876,,11,
6/17/20,SC,617,617,10,0
6/17/20,SD,78,,1,
6/17/20,TN,497,476,4,21
6/17/20,TX,2062,,33,
6/17/20,UT,149,,4,
6/17/20,VA,1583,1478,13,105
6/17/20,VI,6,,0,
6/17/20,VT,55,55,0,
6/17/20,WA,1231,1231,10,
6/17/20,WI,712,712,9,
6/17/20,WV,88,,0,
6/17/20,WY,18,,0,
6/16/20,AK,12,12,0,
6/16/20,AL,785,779,11,6
6/16/20,AR,182,,0,
6/16/20,AS,0,,0,
6/16/20,AZ,1219,1140,25,79
6/16/20,CA,5121,,32,
6/16/20,CO,1617,1291,12,326
6/16/20,CT,4210,3362,6,848
6/16/20,DC,520,,5,
6/16/20,DE,499,441,1,58
6/16/20,FL,3085,3085,55,
6/16/20,GA,2529,,35,
6/16/20,GU,5,,0,
6/16/20,HI,17,17,0,
6/16/20,IA,669,,14,
6/16/20,ID,88,68,1,20
6/16/20,IL,6579,6398,72,181
6/16/20,IN,2447,2265,14,182
6/16/20,KS,245,,0,
6/16/20,KY,512,510,7,2
6/16/20,LA,3042,2930,24,112
6/16/20,MA,7665,7508,18,157
6/16/20,MD,2982,2851,35,131
6/16/20,ME,101,101,0,
6/16/20,MI,6034,5790,17,244
6/16/20,MN,1344,1313,9,31
6/16/20,MO,882,,2,
6/16/20,MP,2,,0,
6/16/20,MS,915,899,20,16
6/16/20,MT,19,,0,
6/16/20,NC,1154,1154,36,
6/16/20,ND,77,,0,
6/16/20,NE,220,,4,
6/16/20,NH,320,,0,
6/16/20,NJ,14476,12727,52,1749
6/16/20,NM,447,,7,
6/16/20,NV,485,,2,
6/16/20,NY,24608,,29,
6/16/20,OH,2597,2362,24,235
6/16/20,OK,363,,4,
6/16/20,OR,180,,4,
6/16/20,PA,6276,,33,
6/16/20,PR,147,57,0,90
6/16/20,RI,865,,14,
6/16/20,SC,607,607,5,
6/16/20,SD,77,,2,
6/16/20,TN,493,472,10,21
6/16/20,TX,2029,,46,
6/16/20,UT,145,,2,
6/16/20,VA,1570,1465,18,105
6/16/20,VI,6,,0,
6/16/20,VT,55,55,0,
6/16/20,WA,1221,1221,4,
6/16/20,WI,703,703,9,
6/16/20,WV,88,,0,
6/16/20,WY,18,,0,
6/15/20,AK,12,12,0,
6/15/20,AL,774,769,1,5
6/15/20,AR,182,,3,
6/15/20,AS,0,,0,
6/15/20,AZ,1194,1127,8,67
6/15/20,CA,5089,,26,
6/15/20,CO,1605,1279,6,326
6/15/20,CT,4204,3356,3,848
6/15/20,DC,515,,0,
6/15/20,DE,498,440,2,58
6/15/20,FL,3030,3030,8,
6/15/20,GA,2494,,43,
6/15/20,GU,5,,0,
6/15/20,HI,17,17,0,
6/15/20,IA,655,,3,
6/15/20,ID,87,67,0,20
6/15/20,IL,6507,6326,18,181
6/15/20,IN,2433,2251,11,182
6/15/20,KS,245,,2,
6/15/20,KY,505,503,6,2
6/15/20,LA,3018,2906,4,112
6/15/20,MA,7647,7490,23,157
6/15/20,MD,2947,2817,8,130
6/15/20,ME,101,101,1,
6/15/20,MI,6017,5772,1,245
6/15/20,MN,1335,1304,6,31
6/15/20,MO,880,,1,
6/15/20,MP,2,,0,
6/15/20,MS,895,879,4,16
6/15/20,MT,19,,0,
6/15/20,NC,1118,1118,9,
6/15/20,ND,77,,0,
6/15/20,NE,216,,0,
6/15/20,NH,320,,2,
6/15/20,NJ,14424,12676,52,1748
6/15/20,NM,440,,5,
6/15/20,NV,483,,4,
6/15/20,NY,24579,,28,
6/15/20,OH,2573,2342,16,231
6/15/20,OK,359,,0,
6/15/20,OR,176,,2,
6/15/20,PA,6243,,28,
6/15/20,PR,147,57,0,90
6/15/20,RI,851,,18,
6/15/20,SC,602,602,2,
6/15/20,SD,75,,0,
6/15/20,TN,483,462,8,21
6/15/20,TX,1983,,7,
6/15/20,UT,143,,4,
6/15/20,VA,1552,1444,6,108
6/15/20,VI,6,,0,
6/15/20,VT,55,55,0,
6/15/20,WA,1217,1217,4,
6/15/20,WI,694,694,2,
6/15/20,WV,88,,0,
6/15/20,WY,18,,0,
6/14/20,AK,12,12,0,
6/14/20,AL,773,768,0,5
6/14/20,AR,179,,3,
6/14/20,AS,0,,0,
6/14/20,AZ,1186,1119,3,67
6/14/20,CA,5063,,74,
6/14/20,CO,1599,1273,1,326
6/14/20,CT,4201,3355,15,846
6/14/20,DC,515,,4,
6/14/20,DE,496,438,1,58
6/14/20,FL,3022,3022,6,
6/14/20,GA,2451,,5,
6/14/20,GU,5,,0,
6/14/20,HI,17,17,0,
6/14/20,IA,652,,2,
6/14/20,ID,87,67,0,20
6/14/20,IL,6489,6308,19,181
6/14/20,IN,2422,2240,9,182
6/14/20,KS,243,,0,
6/14/20,KY,499,497,0,2
6/14/20,LA,3014,2901,10,113
6/14/20,MA,7624,7467,48,157
6/14/20,MD,2939,2811,13,128
6/14/20,ME,100,100,0,
6/14/20,MI,6016,5771,3,245
6/14/20,MN,1329,1298,15,31
6/14/20,MO,879,,0,
6/14/20,MP,2,,0,
6/14/20,MS,891,873,2,16
6/14/20,MT,19,,1,
6/14/20,NC,1109,1109,5,
6/14/20,ND,77,,0,
6/14/20,NE,216,,0,
6/14/20,NH,318,,3,
6/14/20,NJ,14372,12625,37,1747
6/14/20,NM,435,,4,
6/14/20,NV,479,,1,
6/14/20,NY,24551,,24,
6/14/20,OH,2557,2327,3,230
6/14/20,OK,359,,0,
6/14/20,OR,174,,1,
6/14/20,PA,6215,,4,
6/14/20,PR,147,57,1,90
6/14/20,RI,833,,0,
6/14/20,SC,600,600,1,
6/14/20,SD,75,,0,
6/14/20,TN,475,454,3,21
6/14/20,TX,1976,,19,
6/14/20,UT,139,,0,
6/14/20,VA,1546,1438,5,108
6/14/20,VI,6,,0,
6/14/20,VT,55,55,0,
6/14/20,WA,1213,1213,9,
6/14/20,WI,692,692,1,
6/14/20,WV,88,,0,
6/14/20,WY,18,,0,
6/13/20,AK,12,12,0,
6/13/20,AL,773,768,4,5
6/13/20,AR,176,,0,
6/13/20,AS,0,,0,
6/13/20,AZ,1183,1116,39,67
6/13/20,CA,4989,,46,
6/13/20,CO,1598,1272,3,326
6/13/20,CT,4186,3342,27,844
6/13/20,DC,511,,5,
6/13/20,DE,495,437,1,58
6/13/20,FL,3016,3016,49,
6/13/20,GA,2446,,28,
6/13/20,GU,5,,0,
6/13/20,HI,17,17,0,
6/13/20,IA,650,,7,
6/13/20,ID,87,67,1,20
6/13/20,IL,6470,6289,29,181
6/13/20,IN,2413,2231,17,182
6/13/20,KS,243,,0,
6/13/20,KY,499,497,6,2
6/13/20,LA,3004,2891,8,113
6/13/20,MA,7576,7420,38,156
6/13/20,MD,2926,2799,26,127
6/13/20,ME,100,100,0,
6/13/20,MI,6013,5768,23,245
6/13/20,MN,1314,1283,9,31
6/13/20,MO,879,,7,
6/13/20,MP,2,,0,
6/13/20,MS,889,873,8,16
6/13/20,MT,18,,0,
6/13/20,NC,1104,1104,12,
6/13/20,ND,77,,0,
6/13/20,NE,216,,4,
6/13/20,NH,315,,7,
6/13/20,NJ,14335,12589,103,1746
6/13/20,NM,431,,5,
6/13/20,NV,478,,3,
6/13/20,NY,24527,,32,
6/13/20,OH,2554,2324,46,230
6/13/20,OK,359,,0,
6/13/20,OR,173,,2,
6/13/20,PA,6211,,49,
6/13/20,PR,146,56,0,90
6/13/20,RI,833,,0,
6/13/20,SC,599,599,6,
6/13/20,SD,75,,1,
6/13/20,TN,472,451,4,21
6/13/20,TX,1957,,18,
6/13/20,UT,139,,0,
6/13/20,VA,1541,1435,7,106
6/13/20,VI,6,,0,
6/13/20,VT,55,55,0,
6/13/20,WA,1204,1204,10,
6/13/20,WI,691,691,2,
6/13/20,WV,88,,2,
6/13/20,WY,18,,0,
6/12/20,AK,12,12,1,
6/12/20,AL,769,764,14,5
6/12/20,AR,176,,5,
6/12/20,AS,0,,0,
6/12/20,AZ,1144,1060,17,67
6/12/20,CA,4943,,62,
6/12/20,CO,1595,1268,12,327
6/12/20,CT,4159,3321,13,838
6/12/20,DC,506,,4,
6/12/20,DE,494,436,0,58
6/12/20,FL,2967,2967,29,
6/12/20,GA,2418,,43,
6/12/20,GU,5,,0,
6/12/20,HI,17,17,0,
6/12/20,IA,643,,4,
6/12/20,ID,86,66,1,20
6/12/20,IL,6441,6260,78,181
6/12/20,IN,2396,2214,16,182
6/12/20,KS,243,,3,
6/12/20,KY,493,491,0,2
6/12/20,LA,2996,2883,9,113
6/12/20,MA,7538,7382,46,156
6/12/20,MD,2900,2773,25,127
6/12/20,ME,100,100,0,
6/12/20,MI,5990,5745,5,245
6/12/20,MN,1305,1274,25,31
6/12/20,MO,872,,12,
6/12/20,MP,2,,0,
6/12/20,MS,881,856,13,16
6/12/20,MT,18,,0,
6/12/20,NC,1092,1092,28,
6/12/20,ND,77,,0,
6/12/20,NE,212,,17,
6/12/20,NH,308,,7,
6/12/20,NJ,14232,12489,49,1743
6/12/20,NM,426,,6,
6/12/20,NV,475,,0,
6/12/20,NY,24495,,53,
6/12/20,OH,2508,2280,18,228
6/12/20,OK,359,,2,
6/12/20,OR,171,,2,
6/12/20,PA,6162,,49,
6/12/20,PR,146,56,2,90
6/12/20,RI,833,,10,
6/12/20,SC,593,593,5,
6/12/20,SD,74,,1,
6/12/20,TN,468,447,27,21
6/12/20,TX,1939,,19,
6/12/20,UT,139,,8,
6/12/20,VA,1534,1426,14,108
6/12/20,VI,6,,0,
6/12/20,VT,55,55,0,
6/12/20,WA,1194,1194,4,
6/12/20,WI,689,689,7,
6/12/20,WV,86,,1,
6/12/20,WY,18,,0,
6/11/20,AK,11,11,0,
6/11/20,AL,755,750,11,5
6/11/20,AR,171,,6,
6/11/20,AS,0,,0,
6/11/20,AZ,1127,1060,32,67
6/11/20,CA,4881,,105,
6/11/20,CO,1583,1258,10,325
6/11/20,CT,4146,3308,26,838
6/11/20,DC,502,,3,
6/11/20,DE,494,436,1,58
6/11/20,FL,2938,2938,49,
6/11/20,GA,2375,,46,
6/11/20,GU,5,,0,
6/11/20,HI,17,17,0,
6/11/20,IA,639,,9,
6/11/20,ID,85,65,0,20
6/11/20,IL,6363,6185,90,178
6/11/20,IN,2380,2198,25,182
6/11/20,KS,240,,0,
6/11/20,KY,493,491,9,2
6/11/20,LA,2987,2874,19,113
6/11/20,MA,7492,7337,38,155
6/11/20,MD,2875,2750,31,125
6/11/20,ME,100,100,0,
6/11/20,MI,5985,5738,33,247
6/11/20,MN,1280,1249,13,31
6/11/20,MO,860,,12,
6/11/20,MP,2,,0,
6/11/20,MS,868,851,0,17
6/11/20,MT,18,,0,
6/11/20,NC,1064,1064,11,
6/11/20,ND,77,,1,
6/11/20,NE,195,,4,
6/11/20,NH,301,,7,
6/11/20,NJ,14183,12443,67,1740
6/11/20,NM,420,,10,
6/11/20,NV,475,,1,
6/11/20,NY,24442,,38,
6/11/20,OH,2490,2263,33,227
6/11/20,OK,357,,2,
6/11/20,OR,169,,0,
6/11/20,PA,6113,,51,
6/11/20,PR,144,56,1,88
6/11/20,RI,823,,11,
6/11/20,SC,588,588,13,
6/11/20,SD,73,,4,
6/11/20,TN,441,441,5,
6/11/20,TX,1920,,35,
6/11/20,UT,131,,3,
6/11/20,VA,1520,1413,6,107
6/11/20,VI,6,,0,
6/11/20,VT,55,55,0,
6/11/20,WA,1190,1190,14,
6/11/20,WI,682,682,11,
6/11/20,WV,85,,0,
6/11/20,WY,18,,0,
6/10/20,AK,11,11,0,
6/10/20,AL,744,739,15,5
6/10/20,AR,165,,4,
6/10/20,AS,0,,0,
6/10/20,AZ,1095,,25,
6/10/20,CA,4776,,79,
6/10/20,CO,1573,1250,20,323
6/10/20,CT,4120,3283,23,837
6/10/20,DC,499,,4,
6/10/20,DE,493,435,1,58
6/10/20,FL,2889,2889,38,
6/10/20,GA,2329,,44,
6/10/20,GU,5,,0,
6/10/20,HI,17,17,0,
6/10/20,IA,630,,6,
6/10/20,ID,85,65,2,20
6/10/20,IL,6273,6095,77,178
6/10/20,IN,2355,2173,16,182
6/10/20,KS,240,,4,
6/10/20,KY,484,482,7,2
6/10/20,LA,2968,2855,11,113
6/10/20,MA,7454,7300,46,154
6/10/20,MD,2844,2719,33,125
6/10/20,ME,100,100,0,
6/10/20,MI,5952,5708,1,244
6/10/20,MN,1267,1236,39,31
6/10/20,MO,848,,8,
6/10/20,MP,2,,0,
6/10/20,MS,868,851,31,17
6/10/20,MT,18,,0,
6/10/20,NC,1053,1053,24,
6/10/20,ND,76,,1,
6/10/20,NE,191,,3,
6/10/20,NH,294,,8,
6/10/20,NJ,14116,12377,76,1739
6/10/20,NM,410,,6,
6/10/20,NV,474,,2,
6/10/20,NY,24404,,56,
6/10/20,OH,2457,2231,36,226
6/10/20,OK,355,,2,
6/10/20,OR,169,,5,
6/10/20,PA,6062,,48,
6/10/20,PR,143,63,1,80
6/10/20,RI,812,,4,
6/10/20,SC,575,575,7,
6/10/20,SD,69,,1,
6/10/20,TN,436,436,1,
6/10/20,TX,1885,,32,
6/10/20,UT,128,,1,
6/10/20,VA,1514,1408,18,106
6/10/20,VI,6,,0,
6/10/20,VT,55,55,0,
6/10/20,WA,1176,1176,15,
6/10/20,WI,671,671,10,
6/10/20,WV,85,,1,
6/10/20,WY,18,,1,
6/9/20,AK,11,11,1,
6/9/20,AL,729,725,11,4
6/9/20,AR,161,,6,
6/9/20,AS,0,,0,
6/9/20,AZ,1070,,23,
6/9/20,CA,4697,,44,
6/9/20,CO,1553,1233,10,320
6/9/20,CT,4097,3266,13,831
6/9/20,DC,495,,4,
6/9/20,DE,492,434,2,58
6/9/20,FL,2851,2851,53,
6/9/20,GA,2285,,77,
6/9/20,GU,5,,0,
6/9/20,HI,17,17,0,
6/9/20,IA,624,,12,
6/9/20,ID,83,63,0,20
6/9/20,IL,6196,6018,94,178
6/9/20,IN,2339,2158,23,181
6/9/20,KS,236,,0,
6/9/20,KY,477,475,5,2
6/9/20,LA,2957,2844,13,113
6/9/20,MA,7408,7255,55,153
6/9/20,MD,2811,2686,35,125
6/9/20,ME,100,100,1,
6/9/20,MI,5951,5708,9,244
6/9/20,MN,1228,1217,20,11
6/9/20,MO,840,,21,
6/9/20,MP,2,,0,
6/9/20,MS,837,821,0,16
6/9/20,MT,18,,0,
6/9/20,NC,1029,1029,23,
6/9/20,ND,75,,0,
6/9/20,NE,188,,0,
6/9/20,NH,286,,0,
6/9/20,NJ,14040,12303,93,1737
6/9/20,NM,404,,4,
6/9/20,NV,472,,3,
6/9/20,NY,24348,,49,
6/9/20,OH,2421,2196,17,225
6/9/20,OK,353,,5,
6/9/20,OR,164,,0,
6/9/20,PA,6014,,61,
6/9/20,PR,142,63,0,79
6/9/20,RI,808,,9,
6/9/20,SC,568,568,11,
6/9/20,SD,68,,3,
6/9/20,TN,435,435,14,
6/9/20,TX,1853,,23,
6/9/20,UT,127,,3,
6/9/20,VA,1496,1391,19,105
6/9/20,VI,6,,0,
6/9/20,VT,55,55,0,
6/9/20,WA,1161,1161,2,
6/9/20,WI,661,661,15,
6/9/20,WV,84,,0,
6/9/20,WY,17,,0,
6/8/20,AK,10,10,0,
6/8/20,AL,718,714,26,4
6/8/20,AR,155,,1,
6/8/20,AS,0,,0,
6/8/20,AZ,1047,,3,
6/8/20,CA,4653,,27,
6/8/20,CO,1543,1224,16,319
6/8/20,CT,4084,3239,13,845
6/8/20,DC,491,,2,
6/8/20,DE,490,432,2,58
6/8/20,FL,2798,2798,12,
6/8/20,GA,2208,,28,
6/8/20,GU,5,,0,
6/8/20,HI,17,17,0,
6/8/20,IA,612,,8,
6/8/20,ID,83,63,0,20
6/8/20,IL,6102,5924,198,178
6/8/20,IN,2316,2135,13,181
6/8/20,KS,236,,4,
6/8/20,KY,472,470,2,2
6/8/20,LA,2944,2831,8,113
6/8/20,MA,7353,7217,37,136
6/8/20,MD,2776,2653,27,123
6/8/20,ME,99,99,0,
6/8/20,MI,5942,5707,15,244
6/8/20,MN,1208,1197,11,11
6/8/20,MO,819,,10,
6/8/20,MP,2,,0,
6/8/20,MS,837,821,20,16
6/8/20,MT,18,,0,
6/8/20,NC,1006,1006,10,
6/8/20,ND,75,,0,
6/8/20,NE,188,,0,
6/8/20,NH,286,,3,
6/8/20,NJ,13947,12214,39,1733
6/8/20,NM,400,,4,
6/8/20,NV,469,,4,
6/8/20,NY,24299,,40,
6/8/20,OH,2404,2177,27,227
6/8/20,OK,348,,0,
6/8/20,OR,164,,1,
6/8/20,PA,5953,,10,
6/8/20,PR,142,63,0,79
6/8/20,RI,799,,27,
6/8/20,SC,557,557,11,
6/8/20,SD,65,,0,
6/8/20,TN,421,421,3,
6/8/20,TX,1830,,0,
6/8/20,UT,124,,3,
6/8/20,VA,1477,1373,5,104
6/8/20,VI,6,,0,
6/8/20,VT,55,55,0,
6/8/20,WA,1159,1159,6,
6/8/20,WI,646,646,-1,
6/8/20,WV,84,,0,
6/8/20,WY,17,,0,
6/7/20,AK,10,10,0,
6/7/20,AL,692,688,3,4
6/7/20,AR,154,,0,
6/7/20,AS,0,,0,
6/7/20,AZ,1044,,2,
6/7/20,CA,4626,,67,
6/7/20,CO,1527,1209,0,318
6/7/20,CT,4071,3229,16,842
6/7/20,DC,489,,6,
6/7/20,DE,488,430,3,58
6/7/20,FL,2786,2786,13,
6/7/20,GA,2180,,6,
6/7/20,GU,5,,0,
6/7/20,HI,17,17,0,
6/7/20,IA,604,,6,
6/7/20,ID,83,63,0,20
6/7/20,IL,5904,5904,40,
6/7/20,IN,2303,2121,11,182
6/7/20,KS,232,,0,
6/7/20,KY,470,468,0,2
6/7/20,LA,2936,2825,11,111
6/7/20,MA,7316,7179,27,137
6/7/20,MD,2749,2625,9,124
6/7/20,ME,99,99,1,
6/7/20,MI,5927,5698,11,244
6/7/20,MN,1197,1186,16,11
6/7/20,MO,809,,0,
6/7/20,MP,2,,0,
6/7/20,MS,817,801,14,16
6/7/20,MT,18,,0,
6/7/20,NC,996,996,4,
6/7/20,ND,75,,0,
6/7/20,NE,188,,2,
6/7/20,NH,283,,0,
6/7/20,NJ,13908,12176,71,1732
6/7/20,NM,396,,4,
6/7/20,NV,465,,2,
6/7/20,NY,24259,,47,
6/7/20,OH,2377,2155,7,222
6/7/20,OK,348,,3,
6/7/20,OR,163,,2,
6/7/20,PA,5943,,12,
6/7/20,PR,142,63,0,79
6/7/20,RI,772,,0,
6/7/20,SC,546,546,1,
6/7/20,SD,65,,0,
6/7/20,TN,418,418,1,
6/7/20,TX,1830,,11,
6/7/20,UT,121,,0,
6/7/20,VA,1472,1369,12,103
6/7/20,VI,6,,0,
6/7/20,VT,55,55,0,
6/7/20,WA,1153,1153,4,
6/7/20,WI,647,647,2,
6/7/20,WV,84,,0,
6/7/20,WY,17,,0,
6/6/20,AK,10,10,0,
6/6/20,AL,689,685,13,4
6/6/20,AR,154,,2,
6/6/20,AS,0,,0,
6/6/20,AZ,1042,,30,
6/6/20,CA,4559,,74,
6/6/20,CO,1527,1209,3,318
6/6/20,CT,4055,3218,17,837
6/6/20,DC,483,,8,
6/6/20,DE,485,427,0,58
6/6/20,FL,2773,2773,28,
6/6/20,GA,2174,,0,
6/6/20,GU,5,,0,
6/6/20,HI,17,17,0,
6/6/20,IA,598,,6,
6/6/20,ID,83,63,0,20
6/6/20,IL,5864,5864,69,
6/6/20,IN,2292,2110,34,182
6/6/20,KS,232,,0,
6/6/20,KY,470,468,4,2
6/6/20,LA,2925,2814,13,111
6/6/20,MA,7289,7152,54,137
6/6/20,MD,2740,2616,38,124
6/6/20,ME,98,98,0,
6/6/20,MI,5916,5683,7,244
6/6/20,MN,1181,1170,22,11
6/6/20,MO,809,,10,
6/6/20,MP,2,,0,
6/6/20,MS,803,787,0,16
6/6/20,MT,18,,0,
6/6/20,NC,992,992,26,
6/6/20,ND,75,,1,
6/6/20,NE,186,,0,
6/6/20,NH,283,,10,
6/6/20,NJ,13837,12106,58,1731
6/6/20,NM,392,,5,
6/6/20,NV,463,,3,
6/6/20,NY,24212,,37,
6/6/20,OH,2370,2148,15,222
6/6/20,OK,345,,1,
6/6/20,OR,161,,2,
6/6/20,PA,5931,,45,
6/6/20,PR,142,63,1,79
6/6/20,RI,772,,0,
6/6/20,SC,545,545,7,
6/6/20,SD,65,,0,
6/6/20,TN,417,417,9,
6/6/20,TX,1819,,31,
6/6/20,UT,121,,1,
6/6/20,VA,1460,1357,7,103
6/6/20,VI,6,,0,
6/6/20,VT,55,55,0,
6/6/20,WA,1149,1149,11,
6/6/20,WI,645,645,12,
6/6/20,WV,84,,0,
6/6/20,WY,17,,0,
6/5/20,AK,10,10,0,
6/5/20,AL,676,672,23,4
6/5/20,AR,152,,10,
6/5/20,AS,0,,0,
6/5/20,AZ,1012,,16,
6/5/20,CA,4485,,63,
6/5/20,CO,1524,1205,12,319
6/5/20,CT,4038,3196,31,842
6/5/20,DC,475,,0,
6/5/20,DE,485,427,2,58
6/5/20,FL,2745,2745,54,
6/5/20,GA,2174,,27,
6/5/20,GU,5,,0,
6/5/20,HI,17,17,0,
6/5/20,IA,592,,12,
6/5/20,ID,83,63,0,20
6/5/20,IL,5795,5795,59,
6/5/20,IN,2258,2078,27,180
6/5/20,KS,232,,10,
6/5/20,KY,466,465,8,1
6/5/20,LA,2912,2801,29,111
6/5/20,MA,7235,7097,34,138
6/5/20,MD,2702,2580,34,122
6/5/20,ME,98,98,3,
6/5/20,MI,5909,5672,8,244
